,timestamp,open,high,low,close,volume,Dividends,Stock Splits
0,2025-06-20 09:30:00-04:00,145.43499755859375,146.1999969482422,144.9600067138672,145.38999938964844,32540583,0.0,0.0
1,2025-06-20 09:35:00-04:00,145.39500427246094,146.11000061035156,145.39500427246094,145.7550048828125,4947857,0.0,0.0
2,2025-06-20 09:40:00-04:00,145.7550048828125,145.875,145.49000549316406,145.72500610351562,3083519,0.0,0.0
3,2025-06-20 09:45:00-04:00,145.72999572753906,146.13999938964844,145.72999572753906,145.9199981689453,3707428,0.0,0.0
4,2025-06-20 09:50:00-04:00,145.9149932861328,146.0198974609375,145.47999572753906,145.58999633789062,2674383,0.0,0.0
5,2025-06-20 09:55:00-04:00,145.60000610351562,145.78500366210938,145.30999755859375,145.6750030517578,2721557,0.0,0.0
6,2025-06-20 10:00:00-04:00,145.6699981689453,145.75,145.2100067138672,145.41000366210938,3860090,0.0,0.0
7,2025-06-20 10:05:00-04:00,145.4199981689453,145.67999267578125,145.41990661621094,145.5487060546875,2379821,0.0,0.0
8,2025-06-20 10:10:00-04:00,145.5399932861328,145.5850067138672,145.22000122070312,145.4250030517578,2058165,0.0,0.0
9,2025-06-20 10:15:00-04:00,145.4250030517578,145.51499938964844,145.02000427246094,145.25999450683594,2549011,0.0,0.0
10,2025-06-20 10:20:00-04:00,145.25,145.2550048828125,144.32000732421875,144.36990356445312,3787181,0.0,0.0
11,2025-06-20 10:25:00-04:00,144.35000610351562,144.7449951171875,144.10000610351562,144.625,3474402,0.0,0.0
12,2025-06-20 10:30:00-04:00,144.6300048828125,144.83799743652344,144.47999572753906,144.6748046875,1957954,0.0,0.0
13,2025-06-20 10:35:00-04:00,144.67999267578125,145.02999877929688,144.6300048828125,144.90069580078125,1578940,0.0,0.0
14,2025-06-20 10:40:00-04:00,144.89999389648438,144.97000122070312,143.7899932861328,143.9199981689453,4165758,0.0,0.0
15,2025-06-20 10:45:00-04:00,143.9199981689453,143.9199981689453,143.42999267578125,143.5800018310547,3518932,0.0,0.0
16,2025-06-20 10:50:00-04:00,143.55999755859375,143.57000732421875,142.7100067138672,142.86500549316406,4467335,0.0,0.0
17,2025-06-20 10:55:00-04:00,142.85009765625,143.49000549316406,142.7949981689453,143.148193359375,3388095,0.0,0.0
18,2025-06-20 11:00:00-04:00,143.13999938964844,143.13999938964844,142.64999389648438,142.86500549316406,2792739,0.0,0.0
19,2025-06-20 11:05:00-04:00,142.86000061035156,143.4600067138672,142.7801055908203,143.4199981689453,2180547,0.0,0.0
20,2025-06-20 11:10:00-04:00,143.41000366210938,143.8699951171875,143.35000610351562,143.84500122070312,2401502,0.0,0.0
21,2025-06-20 11:15:00-04:00,143.83999633789062,144.0198974609375,143.77999877929688,143.93519592285156,1788052,0.0,0.0
22,2025-06-20 11:20:00-04:00,143.9250030517578,143.99000549316406,143.77000427246094,143.83999633789062,1833494,0.0,0.0
23,2025-06-20 11:25:00-04:00,143.8300018310547,144.07009887695312,143.8249969482422,143.89990234375,1435438,0.0,0.0
24,2025-06-20 11:30:00-04:00,143.8780059814453,144.33999633789062,143.86000061035156,144.27999877929688,4210478,0.0,0.0
25,2025-06-20 11:35:00-04:00,144.27499389648438,144.43479919433594,144.24000549316406,144.4199981689453,4091938,0.0,0.0
26,2025-06-20 11:40:00-04:00,144.41329956054688,144.47000122070312,144.125,144.2100067138672,1214252,0.0,0.0
27,2025-06-20 11:45:00-04:00,144.2052001953125,144.3000030517578,144.14999389648438,144.1699981689453,994412,0.0,0.0
28,2025-06-20 11:50:00-04:00,144.13499450683594,144.3000030517578,143.8350067138672,143.8404998779297,2277038,0.0,0.0
29,2025-06-20 11:55:00-04:00,143.85499572753906,143.89999389648438,143.67999267578125,143.82000732421875,1536180,0.0,0.0
30,2025-06-20 12:00:00-04:00,143.80999755859375,144.0198974609375,143.7899932861328,143.92999267578125,2105227,0.0,0.0
31,2025-06-20 12:05:00-04:00,143.9199981689453,144.2335968017578,143.9149932861328,144.22030639648438,3686512,0.0,0.0
32,2025-06-20 12:10:00-04:00,144.22000122070312,144.30999755859375,143.98500061035156,144.035400390625,1250794,0.0,0.0
33,2025-06-20 12:15:00-04:00,144.03500366210938,144.1199951171875,143.82000732421875,144.10000610351562,1128708,0.0,0.0
34,2025-06-20 12:20:00-04:00,144.11000061035156,144.1300048828125,143.7949981689453,143.96009826660156,1140447,0.0,0.0
35,2025-06-20 12:25:00-04:00,143.96299743652344,144.05999755859375,143.80999755859375,143.9550018310547,912739,0.0,0.0
36,2025-06-20 12:30:00-04:00,143.9550018310547,144.14999389648438,143.9499969482422,144.0500030517578,2996787,0.0,0.0
37,2025-06-20 12:35:00-04:00,144.0500030517578,144.1699981689453,144.0,144.0500030517578,793434,0.0,0.0
38,2025-06-20 12:40:00-04:00,144.05999755859375,144.2198944091797,143.97000122070312,144.19859313964844,1025363,0.0,0.0
39,2025-06-20 12:45:00-04:00,144.19500732421875,144.33999633789062,143.97999572753906,144.07000732421875,1097439,0.0,0.0
40,2025-06-20 12:50:00-04:00,144.0800018310547,144.22999572753906,143.99000549316406,144.19000244140625,3543503,0.0,0.0
41,2025-06-20 12:55:00-04:00,144.19500732421875,144.27499389648438,144.0399932861328,144.14999389648438,1340831,0.0,0.0
42,2025-06-20 13:00:00-04:00,144.14019775390625,144.28990173339844,143.99000549316406,143.99000549316406,978869,0.0,0.0
43,2025-06-20 13:05:00-04:00,143.99000549316406,143.99839782714844,143.7899932861328,143.9051971435547,1086702,0.0,0.0
44,2025-06-20 13:10:00-04:00,143.9029998779297,144.19000244140625,143.8300018310547,144.14010620117188,1093474,0.0,0.0
45,2025-06-20 13:15:00-04:00,144.13999938964844,144.30999755859375,143.94000244140625,143.98699951171875,1289599,0.0,0.0
46,2025-06-20 13:20:00-04:00,143.97500610351562,144.0399932861328,143.88189697265625,143.89999389648438,793355,0.0,0.0
47,2025-06-20 13:25:00-04:00,143.89999389648438,143.94000244140625,143.452392578125,143.48500061035156,1627975,0.0,0.0
